,Country/Region,Province/State,Lat,Long,Month,Confirmed
1772,US,Ohio,39.41487715044445,-80.994621162,2020-09,4190394
1773,US,Ohio,39.41487715044445,-80.994621162,2020-10,5591170
1774,US,Ohio,39.41487715044445,-80.994621162,2020-11,9233749
1775,US,Ohio,39.41487715044445,-80.994621162,2020-12,17895406
1776,US,Ohio,39.41487715044445,-80.994621162,2021-01,25171154
1777,US,Ohio,39.41487715044445,-80.994621162,2021-02,26258115
1778,US,Ohio,39.41487715044445,-80.994621162,2021-03,30773162
1779,US,Ohio,39.41487715044445,-80.994621162,2021-04,31421750
1780,US,Ohio,39.41487715044445,-80.994621162,2021-05,33790138
1781,US,Ohio,39.41487715044445,-80.994621162,2021-06,33224014
1782,US,Ohio,39.41487715044445,-80.994621162,2021-07,34648858
1783,US,Ohio,39.41487715044445,-80.994621162,2021-08,36173600
1784,US,Ohio,39.41487715044445,-80.994621162,2021-09,39659430
1785,US,Ohio,39.41487715044445,-80.994621162,2021-10,46154452
1786,US,Ohio,39.41487715044445,-80.994621162,2021-11,48455621
1787,US,Ohio,39.41487715044445,-80.994621162,2021-12,56765035
1788,US,Ohio,39.41487715044445,-80.994621162,2022-01,72614393
1789,US,Ohio,39.41487715044445,-80.994621162,2022-02,73656604
1790,US,Ohio,39.41487715044445,-80.994621162,2022-03,82594836
1791,US,Ohio,39.41487715044445,-80.994621162,2022-04,66984903
1792,US,Oklahoma,34.60313178227848,-94.7893388192405,2020-01,0
1793,US,Oklahoma,34.60313178227848,-94.7893388192405,2020-02,0
1794,US,Oklahoma,34.60313178227848,-94.7893388192405,2020-03,3054
1795,US,Oklahoma,34.60313178227848,-94.7893388192405,2020-04,67773
1796,US,Oklahoma,34.60313178227848,-94.7893388192405,2020-05,160426
1797,US,Oklahoma,34.60313178227848,-94.7893388192405,2020-06,277700
1798,US,Oklahoma,34.60313178227848,-94.7893388192405,2020-07,738401
1799,US,Oklahoma,34.60313178227848,-94.7893388192405,2020-08,1492788
1800,US,Oklahoma,34.60313178227848,-94.7893388192405,2020-09,2178611
1801,US,Oklahoma,34.60313178227848,-94.7893388192405,2020-10,3263613
1802,US,Oklahoma,34.60313178227848,-94.7893388192405,2020-11,4705959
1803,US,Oklahoma,34.60313178227848,-94.7893388192405,2020-12,7621868
1804,US,Oklahoma,34.60313178227848,-94.7893388192405,2021-01,10758501
1805,US,Oklahoma,34.60313178227848,-94.7893388192405,2021-02,11541313
1806,US,Oklahoma,34.60313178227848,-94.7893388192405,2021-03,13446327
1807,US,Oklahoma,34.60313178227848,-94.7893388192405,2021-04,13328936
1808,US,Oklahoma,34.60313178227848,-94.7893388192405,2021-05,13978779
1809,US,Oklahoma,34.60313178227848,-94.7893388192405,2021-06,13655732
1810,US,Oklahoma,34.60313178227848,-94.7893388192405,2021-07,14451549
1811,US,Oklahoma,34.60313178227848,-94.7893388192405,2021-08,15967301
1812,US,Oklahoma,34.60313178227848,-94.7893388192405,2021-09,17589509
1813,US,Oklahoma,34.60313178227848,-94.7893388192405,2021-10,19570517
1814,US,Oklahoma,34.60313178227848,-94.7893388192405,2021-11,19658755
1815,US,Oklahoma,34.60313178227848,-94.7893388192405,2021-12,21247195
1816,US,Oklahoma,34.60313178227848,-94.7893388192405,2022-01,25678891
1817,US,Oklahoma,34.60313178227848,-94.7893388192405,2022-02,28180546
1818,US,Oklahoma,34.60313178227848,-94.7893388192405,2022-03,31862184
1819,US,Oklahoma,34.60313178227848,-94.7893388192405,2022-04,25914251
1820,US,Oregon,42.15069537605263,-115.08339751315789,2020-01,0
1821,US,Oregon,42.15069537605263,-115.08339751315789,2020-02,1
1822,US,Oregon,42.15069537605263,-115.08339751315789,2020-03,4611
1823,US,Oregon,42.15069537605263,-115.08339751315789,2020-04,50088
1824,US,Oregon,42.15069537605263,-115.08339751315789,2020-05,108477
1825,US,Oregon,42.15069537605263,-115.08339751315789,2020-06,183433
1826,US,Oregon,42.15069537605263,-115.08339751315789,2020-07,420150
1827,US,Oregon,42.15069537605263,-115.08339751315789,2020-08,713297
1828,US,Oregon,42.15069537605263,-115.08339751315789,2020-09,899723
1829,US,Oregon,42.15069537605263,-115.08339751315789,2020-10,1207441
1830,US,Oregon,42.15069537605263,-115.08339751315789,2020-11,1750277
1831,US,Oregon,42.15069537605263,-115.08339751315789,2020-12,2999534
1832,US,Oregon,42.15069537605263,-115.08339751315789,2021-01,4048264
1833,US,Oregon,42.15069537605263,-115.08339751315789,2021-02,4203289
1834,US,Oregon,42.15069537605263,-115.08339751315789,2021-03,4964744
1835,US,Oregon,42.15069537605263,-115.08339751315789,2021-04,5218894
1836,US,Oregon,42.15069537605263,-115.08339751315789,2021-05,6036590
1837,US,Oregon,42.15069537605263,-115.08339751315789,2021-06,6164609
1838,US,Oregon,42.15069537605263,-115.08339751315789,2021-07,6592951
1839,US,Oregon,42.15069537605263,-115.08339751315789,2021-08,7593162
1840,US,Oregon,42.15069537605263,-115.08339751315789,2021-09,9146205
1841,US,Oregon,42.15069537605263,-115.08339751315789,2021-10,10828644
1842,US,Oregon,42.15069537605263,-115.08339751315789,2021-11,11399398
1843,US,Oregon,42.15069537605263,-115.08339751315789,2021-12,12546412
1844,US,Oregon,42.15069537605263,-115.08339751315789,2022-01,16262421
1845,US,Oregon,42.15069537605263,-115.08339751315789,2022-02,18899893
1846,US,Oregon,42.15069537605263,-115.08339751315789,2022-03,21704604
1847,US,Oregon,42.15069537605263,-115.08339751315789,2022-04,17725291
1848,US,Pennsylvania,39.63494564884058,-75.36559848086956,2020-01,0
1849,US,Pennsylvania,39.63494564884058,-75.36559848086956,2020-02,0
1850,US,Pennsylvania,39.63494564884058,-75.36559848086956,2020-03,24412
1851,US,Pennsylvania,39.63494564884058,-75.36559848086956,2020-04,821945
1852,US,Pennsylvania,39.63494564884058,-75.36559848086956,2020-05,1985343
1853,US,Pennsylvania,39.63494564884058,-75.36559848086956,2020-06,2494459
1854,US,Pennsylvania,39.63494564884058,-75.36559848086956,2020-07,3190546
1855,US,Pennsylvania,39.63494564884058,-75.36559848086956,2020-08,3970434
1856,US,Pennsylvania,39.63494564884058,-75.36559848086956,2020-09,4540046
1857,US,Pennsylvania,39.63494564884058,-75.36559848086956,2020-10,5754638
1858,US,Pennsylvania,39.63494564884058,-75.36559848086956,2020-11,8438306
1859,US,Pennsylvania,39.63494564884058,-75.36559848086956,2020-12,16151842
1860,US,Pennsylvania,39.63494564884058,-75.36559848086956,2021-01,23614488
1861,US,Pennsylvania,39.63494564884058,-75.36559848086956,2021-02,25224364
1862,US,Pennsylvania,39.63494564884058,-75.36559848086956,2021-03,30479058
1863,US,Pennsylvania,39.63494564884058,-75.36559848086956,2021-04,33107691
1864,US,Pennsylvania,39.63494564884058,-75.36559848086956,2021-05,37066974
1865,US,Pennsylvania,39.63494564884058,-75.36559848086956,2021-06,36664927
1866,US,Pennsylvania,39.63494564884058,-75.36559848086956,2021-07,38155255
1867,US,Pennsylvania,39.63494564884058,-75.36559848086956,2021-08,39393273
1868,US,Pennsylvania,39.63494564884058,-75.36559848086956,2021-09,41298959
1869,US,Pennsylvania,39.63494564884058,-75.36559848086956,2021-10,47060707
1870,US,Pennsylvania,39.63494564884058,-75.36559848086956,2021-11,49686571
1871,US,Pennsylvania,39.63494564884058,-75.36559848086956,2021-12,58014951
1872,US,Pennsylvania,39.63494564884058,-75.36559848086956,2022-01,74713402
1873,US,Pennsylvania,39.63494564884058,-75.36559848086956,2022-02,76272390
1874,US,Pennsylvania,39.63494564884058,-75.36559848086956,2022-03,85909992
1875,US,Pennsylvania,39.63494564884058,-75.36559848086956,2022-04,69843890
1876,US,Puerto Rico,17.783792875,-64.74725248749999,2020-01,0
1877,US,Puerto Rico,17.783792875,-64.74725248749999,2020-02,0
1878,US,Puerto Rico,17.783792875,-64.74725248749999,2020-03,982
1879,US,Puerto Rico,17.783792875,-64.74725248749999,2020-04,25584
1880,US,Puerto Rico,17.783792875,-64.74725248749999,2020-05,34826
1881,US,Puerto Rico,17.783792875,-64.74725248749999,2020-06,44006
1882,US,Puerto Rico,17.783792875,-64.74725248749999,2020-07,108204
1883,US,Puerto Rico,17.783792875,-64.74725248749999,2020-08,347276
1884,US,Puerto Rico,17.783792875,-64.74725248749999,2020-09,568699
1885,US,Puerto Rico,17.783792875,-64.74725248749999,2020-10,886241
1886,US,Puerto Rico,17.783792875,-64.74725248749999,2020-11,1287852
1887,US,Puerto Rico,17.783792875,-64.74725248749999,2020-12,2002842
1888,US,Puerto Rico,17.783792875,-64.74725248749999,2021-01,2668197
1889,US,Puerto Rico,17.783792875,-64.74725248749999,2021-02,2729910
1890,US,Puerto Rico,17.783792875,-64.74725248749999,2021-03,3208243
1891,US,Puerto Rico,17.783792875,-64.74725248749999,2021-04,3597224
1892,US,Puerto Rico,17.783792875,-64.74725248749999,2021-05,4229476
1893,US,Puerto Rico,17.783792875,-64.74725248749999,2021-06,4184516
1894,US,Puerto Rico,17.783792875,-64.74725248749999,2021-07,4406539
1895,US,Puerto Rico,17.783792875,-64.74725248749999,2021-08,4930054
1896,US,Puerto Rico,17.783792875,-64.74725248749999,2021-09,5325556
1897,US,Puerto Rico,17.783792875,-64.74725248749999,2021-10,5691556
1898,US,Puerto Rico,17.783792875,-64.74725248749999,2021-11,5611579
1899,US,Puerto Rico,17.783792875,-64.74725248749999,2021-12,6334307
1900,US,Puerto Rico,17.783792875,-64.74725248749999,2022-01,12182843
1901,US,Puerto Rico,17.783792875,-64.74725248749999,2022-02,13121545
1902,US,Puerto Rico,17.783792875,-64.74725248749999,2022-03,14792815
1903,US,Puerto Rico,17.783792875,-64.74725248749999,2022-04,12333091
1904,US,Rhode Island,29.753672932857143,-51.04578935571429,2020-01,0
1905,US,Rhode Island,29.753672932857143,-51.04578935571429,2020-02,0
1906,US,Rhode Island,29.753672932857143,-51.04578935571429,2020-03,2566
1907,US,Rhode Island,29.753672932857143,-51.04578935571429,2020-04,118406
1908,US,Rhode Island,29.753672932857143,-51.04578935571429,2020-05,381262
1909,US,Rhode Island,29.753672932857143,-51.04578935571429,2020-06,481310
1910,US,Rhode Island,29.753672932857143,-51.04578935571429,2020-07,549884
1911,US,Rhode Island,29.753672932857143,-51.04578935571429,2020-08,635058
1912,US,Rhode Island,29.753672932857143,-51.04578935571429,2020-09,698781
1913,US,Rhode Island,29.753672932857143,-51.04578935571429,2020-10,871329
1914,US,Rhode Island,29.753672932857143,-51.04578935571429,2020-11,1314015
1915,US,Rhode Island,29.753672932857143,-51.04578935571429,2020-12,2303209
1916,US,Rhode Island,29.753672932857143,-51.04578935571429,2021-01,3208106
1917,US,Rhode Island,29.753672932857143,-51.04578935571429,2021-02,3394694
1918,US,Rhode Island,29.753672932857143,-51.04578935571429,2021-03,4085755
1919,US,Rhode Island,29.753672932857143,-51.04578935571429,2021-04,4297329
1920,US,Rhode Island,29.753672932857143,-51.04578935571429,2021-05,4662994
1921,US,Rhode Island,29.753672932857143,-51.04578935571429,2021-06,4568395
1922,US,Rhode Island,29.753672932857143,-51.04578935571429,2021-07,4747455
1923,US,Rhode Island,29.753672932857143,-51.04578935571429,2021-08,4909137
1924,US,Rhode Island,29.753672932857143,-51.04578935571429,2021-09,5026212
1925,US,Rhode Island,29.753672932857143,-51.04578935571429,2021-10,5465112
1926,US,Rhode Island,29.753672932857143,-51.04578935571429,2021-11,5543857
1927,US,Rhode Island,29.753672932857143,-51.04578935571429,2021-12,6459080
1928,US,Rhode Island,29.753672932857143,-51.04578935571429,2022-01,9280109
1929,US,Rhode Island,29.753672932857143,-51.04578935571429,2022-02,9855905
1930,US,Rhode Island,29.753672932857143,-51.04578935571429,2022-03,11116758
1931,US,Rhode Island,29.753672932857143,-51.04578935571429,2022-04,9124726
1932,US,South Carolina,32.542577458958334,-77.60909137166666,2020-01,0
1933,US,South Carolina,32.542577458958334,-77.60909137166666,2020-02,0
1934,US,South Carolina,32.542577458958334,-77.60909137166666,2020-03,6262
1935,US,South Carolina,32.542577458958334,-77.60909137166666,2020-04,112934
1936,US,South Carolina,32.542577458958334,-77.60909137166666,2020-05,269996
1937,US,South Carolina,32.542577458958334,-77.60909137166666,2020-06,635285
1938,US,South Carolina,32.542577458958334,-77.60909137166666,2020-07,1978230
1939,US,South Carolina,32.542577458958334,-77.60909137166666,2020-08,3278566
1940,US,South Carolina,32.542577458958334,-77.60909137166666,2020-09,4017202
1941,US,South Carolina,32.542577458958334,-77.60909137166666,2020-10,5027463
1942,US,South Carolina,32.542577458958334,-77.60909137166666,2020-11,5897776
1943,US,South Carolina,32.542577458958334,-77.60909137166666,2020-12,8095910
1944,US,South Carolina,32.542577458958334,-77.60909137166666,2021-01,11769420
1945,US,South Carolina,32.542577458958334,-77.60909137166666,2021-02,13575079
1946,US,South Carolina,32.542577458958334,-77.60909137166666,2021-03,16594789
1947,US,South Carolina,32.542577458958334,-77.60909137166666,2021-04,16989314
1948,US,South Carolina,32.542577458958334,-77.60909137166666,2021-05,18211291
1949,US,South Carolina,32.542577458958334,-77.60909137166666,2021-06,17854108
1950,US,South Carolina,32.542577458958334,-77.60909137166666,2021-07,18708575
1951,US,South Carolina,32.542577458958334,-77.60909137166666,2021-08,20733368
1952,US,South Carolina,32.542577458958334,-77.60909137166666,2021-09,24160417
1953,US,South Carolina,32.542577458958334,-77.60909137166666,2021-10,27353270
1954,US,South Carolina,32.542577458958334,-77.60909137166666,2021-11,27263387
1955,US,South Carolina,32.542577458958334,-77.60909137166666,2021-12,29031722
1956,US,South Carolina,32.542577458958334,-77.60909137166666,2022-01,36320395
1957,US,South Carolina,32.542577458958334,-77.60909137166666,2022-02,40189739
1958,US,South Carolina,32.542577458958334,-77.60909137166666,2022-03,45425580
1959,US,South Carolina,32.542577458958334,-77.60909137166666,2022-04,36759332
1960,US,South Dakota,42.97055684117647,-96.3897351192647,2020-01,0
1961,US,South Dakota,42.97055684117647,-96.3897351192647,2020-02,0
1962,US,South Dakota,42.97055684117647,-96.3897351192647,2020-03,704
1963,US,South Dakota,42.97055684117647,-96.3897351192647,2020-04,36228
1964,US,South Dakota,42.97055684117647,-96.3897351192647,2020-05,118918
1965,US,South Dakota,42.97055684117647,-96.3897351192647,2020-06,177960
1966,US,South Dakota,42.97055684117647,-96.3897351192647,2020-07,240095
1967,US,South Dakota,42.97055684117647,-96.3897351192647,2020-08,326657
1968,US,South Dakota,42.97055684117647,-96.3897351192647,2020-09,529111
1969,US,South Dakota,42.97055684117647,-96.3897351192647,2020-10,1007707
1970,US,South Dakota,42.97055684117647,-96.3897351192647,2020-11,1938994
1971,US,South Dakota,42.97055684117647,-96.3897351192647,2020-12,2843016
1972,US,South Dakota,42.97055684117647,-96.3897351192647,2021-01,3244540
1973,US,South Dakota,42.97055684117647,-96.3897351192647,2021-02,3089709
1974,US,South Dakota,42.97055684117647,-96.3897351192647,2021-03,3565684
1975,US,South Dakota,42.97055684117647,-96.3897351192647,2021-04,3614586
1976,US,South Dakota,42.97055684117647,-96.3897351192647,2021-05,3831482
1977,US,South Dakota,42.97055684117647,-96.3897351192647,2021-06,3731285
1978,US,South Dakota,42.97055684117647,-96.3897351192647,2021-07,3869048
1979,US,South Dakota,42.97055684117647,-96.3897351192647,2021-08,3957081
1980,US,South Dakota,42.97055684117647,-96.3897351192647,2021-09,4162440
1981,US,South Dakota,42.97055684117647,-96.3897351192647,2021-10,4649522
1982,US,South Dakota,42.97055684117647,-96.3897351192647,2021-11,4816181
1983,US,South Dakota,42.97055684117647,-96.3897351192647,2021-12,5361278
1984,US,South Dakota,42.97055684117647,-96.3897351192647,2022-01,6328717
1985,US,South Dakota,42.97055684117647,-96.3897351192647,2022-02,6525601
1986,US,South Dakota,42.97055684117647,-96.3897351192647,2022-03,7336919
1987,US,South Dakota,42.97055684117647,-96.3897351192647,2022-04,5933067
1988,US,Tennessee,35.145203197525774,-84.33328540123712,2020-01,0
1989,US,Tennessee,35.145203197525774,-84.33328540123712,2020-02,0
1990,US,Tennessee,35.145203197525774,-84.33328540123712,2020-03,13685
1991,US,Tennessee,35.145203197525774,-84.33328540123712,2020-04,195329
1992,US,Tennessee,35.145203197525774,-84.33328540123712,2020-05,543177
1993,US,Tennessee,35.145203197525774,-84.33328540123712,2020-06,960312
1994,US,Tennessee,35.145203197525774,-84.33328540123712,2020-07,2249954
1995,US,Tennessee,35.145203197525774,-84.33328540123712,2020-08,4057874
1996,US,Tennessee,35.145203197525774,-84.33328540123712,2020-09,5245584
1997,US,Tennessee,35.145203197525774,-84.33328540123712,2020-10,6971998
1998,US,Tennessee,35.145203197525774,-84.33328540123712,2020-11,9328863
1999,US,Tennessee,35.145203197525774,-84.33328540123712,2020-12,14840522
2000,US,Tennessee,35.145203197525774,-84.33328540123712,2021-01,20706180
2001,US,Tennessee,35.145203197525774,-84.33328540123712,2021-02,20980695
2002,US,Tennessee,35.145203197525774,-84.33328540123712,2021-03,24438955
2003,US,Tennessee,35.145203197525774,-84.33328540123712,2021-04,24749144
2004,US,Tennessee,35.145203197525774,-84.33328540123712,2021-05,26428233
2005,US,Tennessee,35.145203197525774,-84.33328540123712,2021-06,25889134
2006,US,Tennessee,35.145203197525774,-84.33328540123712,2021-07,27165928
2007,US,Tennessee,35.145203197525774,-84.33328540123712,2021-08,29971080
2008,US,Tennessee,35.145203197525774,-84.33328540123712,2021-09,34869491
2009,US,Tennessee,35.145203197525774,-84.33328540123712,2021-10,39107950
2010,US,Tennessee,35.145203197525774,-84.33328540123712,2021-11,38978020
2011,US,Tennessee,35.145203197525774,-84.33328540123712,2021-12,42038703
2012,US,Tennessee,35.145203197525774,-84.33328540123712,2022-01,51615035
2013,US,Tennessee,35.145203197525774,-84.33328540123712,2022-02,55210298
2014,US,Tennessee,35.145203197525774,-84.33328540123712,2022-03,62501278
2015,US,Tennessee,35.145203197525774,-84.33328540123712,2022-04,50601133
2016,US,Texas,31.413294665390627,-97.88234150488282,2020-01,0
2017,US,Texas,31.413294665390627,-97.88234150488282,2020-02,0
2018,US,Texas,31.413294665390627,-97.88234150488282,2020-03,21333
2019,US,Texas,31.413294665390627,-97.88234150488282,2020-04,369373
2020,US,Texas,31.413294665390627,-97.88234150488282,2020-05,1209742
2021,US,Texas,31.413294665390627,-97.88234150488282,2020-06,2949790
2022,US,Texas,31.413294665390627,-97.88234150488282,2020-07,9094549
2023,US,Texas,31.413294665390627,-97.88234150488282,2020-08,17306997
2024,US,Texas,31.413294665390627,-97.88234150488282,2020-09,21606639
2025,US,Texas,31.413294665390627,-97.88234150488282,2020-10,26338246
2026,US,Texas,31.413294665390627,-97.88234150488282,2020-11,31951160
2027,US,Texas,31.413294665390627,-97.88234150488282,2020-12,46197794
2028,US,Texas,31.413294665390627,-97.88234150488282,2021-01,65807240
2029,US,Texas,31.413294665390627,-97.88234150488282,2021-02,72509527
2030,US,Texas,31.413294665390627,-97.88234150488282,2021-03,85890518
2031,US,Texas,31.413294665390627,-97.88234150488282,2021-04,86432863
2032,US,Texas,31.413294665390627,-97.88234150488282,2021-05,91943427
2033,US,Texas,31.413294665390627,-97.88234150488282,2021-06,90475797
2034,US,Texas,31.413294665390627,-97.88234150488282,2021-07,95481236
2035,US,Texas,31.413294665390627,-97.88234150488282,2021-08,105282868
2036,US,Texas,31.413294665390627,-97.88234150488282,2021-09,117003017
2037,US,Texas,31.413294665390627,-97.88234150488282,2021-10,130146709
2038,US,Texas,31.413294665390627,-97.88234150488282,2021-11,129579715
2039,US,Texas,31.413294665390627,-97.88234150488282,2021-12,138332050
2040,US,Texas,31.413294665390627,-97.88234150488282,2022-01,170852283
2041,US,Texas,31.413294665390627,-97.88234150488282,2022-02,182250262
2042,US,Texas,31.413294665390627,-97.88234150488282,2022-03,207118683
2043,US,Texas,31.413294665390627,-97.88234150488282,2022-04,169479108
2044,US,Utah,37.52840503459459,-105.52756603783784,2020-01,0
2045,US,Utah,37.52840503459459,-105.52756603783784,2020-02,0
2046,US,Utah,37.52840503459459,-105.52756603783784,2020-03,5370
2047,US,Utah,37.52840503459459,-105.52756603783784,2020-04,81945
2048,US,Utah,37.52840503459459,-105.52756603783784,2020-05,221285
2049,US,Utah,37.52840503459459,-105.52756603783784,2020-06,461201
2050,US,Utah,37.52840503459459,-105.52756603783784,2020-07,984909
2051,US,Utah,37.52840503459459,-105.52756603783784,2020-08,1442519
2052,US,Utah,37.52840503459459,-105.52756603783784,2020-09,1829235
2053,US,Utah,37.52840503459459,-105.52756603783784,2020-10,2870716
2054,US,Utah,37.52840503459459,-105.52756603783784,2020-11,4661343
2055,US,Utah,37.52840503459459,-105.52756603783784,2020-12,7428927
2056,US,Utah,37.52840503459459,-105.52756603783784,2021-01,9842356
2057,US,Utah,37.52840503459459,-105.52756603783784,2021-02,10101048
2058,US,Utah,37.52840503459459,-105.52756603783784,2021-03,11749982
2059,US,Utah,37.52840503459459,-105.52756603783784,2021-04,11752199
2060,US,Utah,37.52840503459459,-105.52756603783784,2021-05,12471363
2061,US,Utah,37.52840503459459,-105.52756603783784,2021-06,12311787
2062,US,Utah,37.52840503459459,-105.52756603783784,2021-07,13106739
2063,US,Utah,37.52840503459459,-105.52756603783784,2021-08,13874810
2064,US,Utah,37.52840503459459,-105.52756603783784,2021-09,14611047
2065,US,Utah,37.52840503459459,-105.52756603783784,2021-10,16426235
2066,US,Utah,37.52840503459459,-105.52756603783784,2021-11,17268418
2067,US,Utah,37.52840503459459,-105.52756603783784,2021-12,19102568
2068,US,Utah,37.52840503459459,-105.52756603783784,2022-01,23683685
2069,US,Utah,37.52840503459459,-105.52756603783784,2022-02,25515045
2070,US,Utah,37.52840503459459,-105.52756603783784,2022-03,28704339
2071,US,Utah,37.52840503459459,-105.52756603783784,2022-04,23226196
2072,US,Vermont,38.63955882375,-63.5988331175,2020-01,0
2073,US,Vermont,38.63955882375,-63.5988331175,2020-02,0
2074,US,Vermont,38.63955882375,-63.5988331175,2020-03,1839
2075,US,Vermont,38.63955882375,-63.5988331175,2020-04,21165
2076,US,Vermont,38.63955882375,-63.5988331175,2020-05,29030
2077,US,Vermont,38.63955882375,-63.5988331175,2020-06,33550
2078,US,Vermont,38.63955882375,-63.5988331175,2020-07,41004
2079,US,Vermont,38.63955882375,-63.5988331175,2020-08,46881
2080,US,Vermont,38.63955882375,-63.5988331175,2020-09,50777
2081,US,Vermont,38.63955882375,-63.5988331175,2020-10,60075
2082,US,Vermont,38.63955882375,-63.5988331175,2020-11,91482
2083,US,Vermont,38.63955882375,-63.5988331175,2020-12,185248
2084,US,Vermont,38.63955882375,-63.5988331175,2021-01,303812
2085,US,Vermont,38.63955882375,-63.5988331175,2021-02,383757
2086,US,Vermont,38.63955882375,-63.5988331175,2021-03,531684
2087,US,Vermont,38.63955882375,-63.5988331175,2021-04,645633
2088,US,Vermont,38.63955882375,-63.5988331175,2021-05,736970
2089,US,Vermont,38.63955882375,-63.5988331175,2021-06,729955
2090,US,Vermont,38.63955882375,-63.5988331175,2021-07,761831
2091,US,Vermont,38.63955882375,-63.5988331175,2021-08,817579
2092,US,Vermont,38.63955882375,-63.5988331175,2021-09,927289
2093,US,Vermont,38.63955882375,-63.5988331175,2021-10,1146361
2094,US,Vermont,38.63955882375,-63.5988331175,2021-11,1351942
2095,US,Vermont,38.63955882375,-63.5988331175,2021-12,1775288
2096,US,Vermont,38.63955882375,-63.5988331175,2022-01,2699219
2097,US,Vermont,38.63955882375,-63.5988331175,2022-02,3061315
2098,US,Vermont,38.63955882375,-63.5988331175,2022-03,3550220
2099,US,Vermont,38.63955882375,-63.5988331175,2022-04,2978325
2100,US,Virgin Islands,18.3358,-64.8963,2020-01,0
2101,US,Virgin Islands,18.3358,-64.8963,2020-02,0
2102,US,Virgin Islands,18.3358,-64.8963,2020-03,205
2103,US,Virgin Islands,18.3358,-64.8963,2020-04,1485
2104,US,Virgin Islands,18.3358,-64.8963,2020-05,2116
2105,US,Virgin Islands,18.3358,-64.8963,2020-06,2221
2106,US,Virgin Islands,18.3358,-64.8963,2020-07,7465
2107,US,Virgin Islands,18.3358,-64.8963,2020-08,23572
2108,US,Virgin Islands,18.3358,-64.8963,2020-09,37063
2109,US,Virgin Islands,18.3358,-64.8963,2020-10,41411
2110,US,Virgin Islands,18.3358,-64.8963,2020-11,43546
2111,US,Virgin Islands,18.3358,-64.8963,2020-12,56653
2112,US,Virgin Islands,18.3358,-64.8963,2021-01,69265
2113,US,Virgin Islands,18.3358,-64.8963,2021-02,70987
2114,US,Virgin Islands,18.3358,-64.8963,2021-03,86890
2115,US,Virgin Islands,18.3358,-64.8963,2021-04,90525
2116,US,Virgin Islands,18.3358,-64.8963,2021-05,101860
2117,US,Virgin Islands,18.3358,-64.8963,2021-06,111476
2118,US,Virgin Islands,18.3358,-64.8963,2021-07,129618
2119,US,Virgin Islands,18.3358,-64.8963,2021-08,164818
2120,US,Virgin Islands,18.3358,-64.8963,2021-09,190540
2121,US,Virgin Islands,18.3358,-64.8963,2021-10,217870
2122,US,Virgin Islands,18.3358,-64.8963,2021-11,221423
2123,US,Virgin Islands,18.3358,-64.8963,2021-12,245533
2124,US,Virgin Islands,18.3358,-64.8963,2022-01,411008
2125,US,Virgin Islands,18.3358,-64.8963,2022-02,425391
2126,US,Virgin Islands,18.3358,-64.8963,2022-03,481693
2127,US,Virgin Islands,18.3358,-64.8963,2022-04,396281
2128,US,Virginia,37.00961476488889,-77.35054563525925,2020-01,0
2129,US,Virginia,37.00961476488889,-77.35054563525925,2020-02,0
2130,US,Virginia,37.00961476488889,-77.35054563525925,2020-03,6847
2131,US,Virginia,37.00961476488889,-77.35054563525925,2020-04,223912
2132,US,Virginia,37.00961476488889,-77.35054563525925,2020-05,926151
2133,US,Virginia,37.00961476488889,-77.35054563525925,2020-06,1644315
2134,US,Virginia,37.00961476488889,-77.35054563525925,2020-07,2330822
2135,US,Virginia,37.00961476488889,-77.35054563525925,2020-08,3291423
2136,US,Virginia,37.00961476488889,-77.35054563525925,2020-09,4069642
2137,US,Virginia,37.00961476488889,-77.35054563525925,2020-10,5085677
2138,US,Virginia,37.00961476488889,-77.35054563525925,2020-11,6195771
2139,US,Virginia,37.00961476488889,-77.35054563525925,2020-12,9076350
2140,US,Virginia,37.00961476488889,-77.35054563525925,2021-01,13357007
2141,US,Virginia,37.00961476488889,-77.35054563525925,2021-02,15308866
2142,US,Virginia,37.00961476488889,-77.35054563525925,2021-03,18535629
2143,US,Virginia,37.00961476488889,-77.35054563525925,2021-04,19242413
2144,US,Virginia,37.00961476488889,-77.35054563525925,2021-05,20752253
2145,US,Virginia,37.00961476488889,-77.35054563525925,2021-06,20342775
2146,US,Virginia,37.00961476488889,-77.35054563525925,2021-07,21250074
2147,US,Virginia,37.00961476488889,-77.35054563525925,2021-08,22501365
2148,US,Virginia,37.00961476488889,-77.35054563525925,2021-09,24564027
2149,US,Virginia,37.00961476488889,-77.35054563525925,2021-10,27930814
2150,US,Virginia,37.00961476488889,-77.35054563525925,2021-11,28428334
2151,US,Virginia,37.00961476488889,-77.35054563525925,2021-12,31589889
2152,US,Virginia,37.00961476488889,-77.35054563525925,2022-01,42030538
2153,US,Virginia,37.00961476488889,-77.35054563525925,2022-02,44970330
2154,US,Virginia,37.00961476488889,-77.35054563525925,2022-03,51347047
2155,US,Virginia,37.00961476488889,-77.35054563525925,2022-04,42017255
2156,US,Washington,44.92969927756097,-114.83047795609755,2020-01,10
2157,US,Washington,44.92969927756097,-114.83047795609755,2020-02,35
2158,US,Washington,44.92969927756097,-114.83047795609755,2020-03,45411
2159,US,Washington,44.92969927756097,-114.83047795609755,2020-04,325296
2160,US,Washington,44.92969927756097,-114.83047795609755,2020-05,561785
2161,US,Washington,44.92969927756097,-114.83047795609755,2020-06,814596
